id,name,latitude,longitude,elevation
Q731,ESCHBRONN-MARIAZELL,48.18,8.47,714.0
Q790,DEGGENHAUSERTAL-AZEN,47.8,9.42,708.0
Q891,ROT AN DER ROT-BUCH,47.97,10.02,690.0
Q976,FRIEDRICHSHAFEN,47.65,9.48,394.0
Z911,TEGELBERGBAHN,47.57,10.78,1720.0
Z934,WENDELSTEIN-SOIN,47.7,12.02,1580.0
06141,ABED,54.83,11.33,8.0
10840,ULM-MAEHRINGEN,48.45,9.92,593.0
16216,VITERBO,42.43,12.05,300.0
26603,NIDA,55.3,21.0,2.0
26966,ZHLOBIN,52.9,30.05,134.0
33393,LIVIV,49.8,23.97,323.0
33821,DUBASARI,47.28,29.13,135.0
07166,VATRY-AERO,48.78,4.17,179.0
01368,FAGERNES,61.0,9.3,822.0
02512,GOETEBORG,57.78,11.88,20.0
02680,HOBURG,56.92,18.15,40.0
03140,GLASGOW,55.87,-4.43,8.0
03495,COLTISHALL,52.77,1.35,20.0
03890,OXFORD,51.75,-1.27,68.0
06078,ANHOLT,56.7,11.55,7.0
07017,CAMBRAI,50.22,3.15,77.0
08307,POLLENSA,39.9,3.1,2.0
10122,JEVER,53.53,7.88,7.0
10273,BASEPOHL,53.73,12.93,53.0
10389,BERLIN-ALEX.,52.52,13.42,37.0
10487,DRESDEN-STADT,51.05,13.73,113.0
10536,FULDA,50.55,9.65,305.0
10714,ZWEIBRUECKEN,49.22,7.4,345.0
10980,WENDELSTEIN,47.7,12.02,1832.0
11174,ST.MICHAEL,47.33,15.0,580.0
12555,KATOWICE/PYRZOWICE,50.48,19.08,303.0
14653,SARAJEWO,43.82,18.33,510.0
16136,PASSO PORRETTA,44.02,11.0,1313.0
16549,CARLOFORTE / ISOLA,39.13,8.32,12.0
26231,PARNU-SAUGA,58.42,24.47,12.0
33990,JALTA,44.5,34.17,14.0
40292,ER RABBAH,31.27,35.75,920.0
F9504,HANEKENFÄHR UMSPWK.,52.48,7.3,27.0
F9516,SOONWALD WEST 1,50.33,7.5,237.0
F9528,VILLE OST 1,50.88,6.9,57.0
K1083,BORKUM,53.57,6.75,5.0
K1481,ELSFLETH,53.23,8.47,1.0
K1585,ARNSBERG,51.38,8.07,218.0
K2265,MANDERSCHEID,50.1,6.8,403.0
K2588,BAD SCHWALBACH,50.13,8.07,320.0
K2667,BEERFELDEN,49.57,8.97,450.0
K2719,WELZHEIM,48.88,9.63,510.0
K2765,BIBERACH,48.12,9.8,534.0
K2913,BOEBLINGEN,48.68,8.97,445.0
K3414,RASTENBERG,51.18,11.42,200.0
K4042,KULMBACH,50.1,11.45,330.0
K4105,NOERDLINGEN,48.85,10.5,425.0
K4181,SCHLIERSEE,47.73,11.85,780.0
K4503,LANDSHUT,48.53,12.13,391.0
N0113,LINDAU,47.55,9.73,400.0
N0214,BLUMBERG,47.85,8.53,707.0
N0332,MINDELHEIM,48.05,10.52,607.0
N0477,ACHERN,48.63,8.05,138.0
N0677,LANDAU/PFALZ,49.2,8.1,150.0
N0781,KELHEIM,48.92,11.88,354.0
N1120,ZITTAU,50.9,14.82,235.0
N1319,ALTENSTEIG-WART,48.62,8.65,586.0
N1441,SCHWALMSTADT,50.9,9.22,225.0
N2032,USLAR,51.67,9.63,190.0
N2193,LANDAU/ISAR,48.68,12.7,338.0
N2271,SCHOENBERG/NDB.,48.83,13.33,550.0
N2402,NIEHEIM,51.8,9.12,230.0
N2611,EGGENFELDEN,48.4,12.78,400.0
N3003,GEFREES,50.08,11.72,475.0
N3149,EBERN-EYRICHSHOF,50.12,10.78,285.0
N3360,STADELHOFEN,50.0,11.2,476.0
N3754,HAMMELBURG,50.12,9.9,184.0
N4123,EIBENSTOCK(TALSP.),50.53,12.6,546.0
N4365,ADELHEIDSDORF,52.55,10.05,41.0
N4838,ADENSTEDT,52.0,9.93,194.0
N5344,STROMBERG/HUNSRUECK,49.95,7.78,300.0
N5872,BAD DUERRENBERG,51.3,12.08,103.0
N6250,SCHMITTEN-TREISBERG,50.3,8.43,535.0
N7029,RATZEBURG,53.7,10.77,10.0
N7316,MERZIG,49.45,6.63,171.0
N7659,NAUEN,52.62,12.87,35.0
N8232,SALZWEDEL,52.87,11.15,23.0
N8408,SUDERBURG,52.9,10.43,70.0
N8631,RUETHEN,51.5,8.45,330.0
N8832,ISERLOHN-RODEN,51.37,7.67,222.0
N9227,WUENNENBERG,51.52,8.75,345.0
N9538,DORSTEN,51.67,6.98,33.0
P0017,GROSS UMSTADT,49.87,8.93,168.0
P0029,ISSUM,51.53,6.42,35.0
P0041,PREMNITZ/LUB,52.53,12.35,30.0
P0053,ANEMOLTER,52.5,9.08,39.0
P0065,GROSSER HOELLENGOGEL,47.75,13.67,2000.0
P0077,ROLLEPASS,46.3,11.8,1800.0
P0089,CROIX DE L ALPE,44.4,6.67,2590.0
P0102,OF-POST D2,47.9,9.9,576.0
P0114,OF-POST H5,50.45,9.2,318.0
P0127,SOELLMNITZ,50.95,12.15,311.0
P0139,ALTENBEKEN, MG,51.73,8.93,300.0
P0151,HALLIG HOOGE,54.57,8.53,2.0
P0164,DOMASO,46.15,9.35,200.0
P0177,WALD-MICHELBACH,49.57,8.83,330.0
P0189,ST.GOAR,50.15,7.72,80.0
P0201,SCHENEFELD,53.6,9.82,10.0
P0213,KERPEN,50.87,6.67,100.0
P0225,BERGHEIM,50.92,6.63,70.0
P0240,SAN FELIU,41.75,3.08,10.0
P0252,BILLIGHEIM,49.35,9.27,290.0
P0264,BRUCKMUEHL,47.88,11.92,512.0
P0279,SCHMELZ,49.43,6.85,230.0
P0292,WURZEN,51.37,12.73,124.0
P0306,WANK,47.5,11.13,1770.0
P0331,GOEHL,54.28,10.93,19.0
P0347,HARRISLEE,54.8,9.38,10.0
P0359,DORNA,51.77,12.7,106.0
P0371,MERIBEL,45.37,6.62,1400.0
P0384,ST.WALBURG,46.55,11.03,1100.0
P0409,MARSBERG-MEERHOF,51.53,8.83,371.0
P0424,SPAIN_NEW_03,43.52,-5.88,178.0
P0436,ARRAS,50.27,2.77,89.0
P0450,KISA,58.1,15.8,132.0
P0462,ALLEBERG,58.2,13.5,171.0
P0474,BOLMEN,56.9,13.4,168.0
P0498,MAURACH,47.42,11.75,930.0
P0510,SCHELKLINGEN,48.47,9.72,750.0
P0534,ESSENBACH,48.6,12.3,392.0
P0546,EGERSUND,58.45,6.02,27.0
P0570,VANNES MEUCON,47.72,-2.73,134.0
P0603,CALW,48.72,8.75,418.0
P0628,MAEKEL,52.68,8.48,35.0
P0640,NORDHORN,52.48,7.05,20.0
W3701,SDL.CARTAGENA,37.0,-1.25,0.0
W4606,BISKAYA,46.37,-5.68,0.0
W5105,LUNDY,51.48,-4.52,0.0
W5607,INISHTRAHULL,55.6,-7.0,0.0
E3234,ISRAEL,31.85,34.27,0.0
E3613,TUNIS,36.18,12.57,0.0
E3719,ION.MEER,37.37,19.17,0.0
E3901,BALEARES-SW,39.02,0.93,0.0
E4026,THRAKICO,40.25,26.0,0.0
E4229,SCHW.MEER1,41.87,28.85,0.0
E4513,GOLF-VENEDIG,45.0,13.0,0.0
E5307,OSTFR. KUESTE,53.75,7.0,0.0
E5411,KIELER BUCHT,54.52,10.72,0.0
E5512,FEHMARNBELT,54.6,11.3,0.0
E5618,SE-OSTSEE,56.18,17.83,0.0
E5824,RIGAI.MEERB.,57.75,23.5,0.0
E6104,UTVAR,61.0,4.0,0.0
A652,PADENSTEDT,54.03,9.92,15.0
E735,HATTENDORF,52.23,9.27,200.0
F863,HAENCHEN,51.72,14.27,69.0
G216,GROSSZIEGENFELD,50.02,11.17,480.0
G240,GERBRUNN,49.78,10.02,320.0
G259,SOELLITZ,49.53,12.23,550.0
G283,ROECKERSBUEHL,49.23,11.37,422.0
G309,SANDHARLANDEN,48.83,11.82,370.0
G333,HUELL,48.6,11.68,465.0
G355,FRANKENDORF,48.35,11.98,455.0
G378,OSTERSEEON,48.07,11.92,560.0
G407,DORNBURG,51.0,11.67,242.0
G422,SCHLOSSVIPPACH, KREI,51.1,11.15,174.0
H069,LADBERGEN,52.12,7.7,55.0
H419,DUISBURG-BAERL,51.52,6.7,25.0
H764,ROTHE FURTH,51.08,7.32,230.0
J739,BACHEM,49.5,6.7,220.0
K265,OCHTENDUNG,50.33,7.42,314.0
K480,LAUDERT,50.08,7.62,530.0
K598,DEXHEIM,49.85,8.32,202.0
K732,HAHNWEILER,49.58,7.23,536.0
K963,LUSTADT,49.25,8.28,116.0
L353,ALSFELD,50.75,9.25,304.0
L643,NIDDA-KLÄRANLAGE,50.4,8.98,132.0
L918,LORSCH-KLÄRANLAGE,49.67,8.57,92.0
N443,IRXLEBEN,52.18,11.45,122.0
O372,BURKAUER BERG,51.17,14.12,328.0
P166,THURNAU,50.02,11.35,498.0
P515,DONAUWOERTH-OSTERWE.,48.73,10.73,434.0
P866,SEEHAMMER SEE,47.87,11.85,690.0
Q290,WOLFSKOPF,49.18,10.05,440.0
X002,SWIS-PUNKT,50.17,6.67,300.0
X014,SWIS-PUNKT,50.42,9.75,700.0
X026,SCHOENERMARK,53.33,13.67,100.0
X038,SWIS-PUNKT,49.83,7.17,700.0
X051,RIESTEDT,51.5,11.35,500.0
X089,SWIS-PUNKT,47.62,7.6,500.0
X103,SWIS-PUNKT,52.38,13.52,50.0
X116,SWIS-PUNKT,50.52,2.62,28.0
X128,FRANKFURT-HAHN,49.95,7.27,548.0
X140,SWIS-PUNKT,51.23,6.5,41.0
X200,SWIS-PUNKT,47.57,9.98,900.0
X212,SWIS-PUNKT,47.75,12.35,1100.0
X224,SWIS-PUNKT,48.98,10.77,700.0
X236,SWIS-PUNKT,49.6,11.95,500.0
X248,SWIS-PUNKT,49.98,9.03,100.0
X260,SWIS-PUNKT,50.32,9.9,900.0
X272,SWIS-PUNKT,48.2,8.07,500.0
X284,SWIS-PUNKT,49.12,7.93,300.0
X296,SWIS-PUNKT,49.62,7.92,500.0
X308,SWIS-PUNKT,50.57,7.2,100.0
X320,SWIS-PUNKT,50.5,8.17,300.0
X333,SWIS-PUNKT,50.75,7.27,100.0
X345,SWIS-PUNKT,51.0,9.07,700.0
X357,SWIS-PUNKT,51.82,9.27,300.0
X369,SWIS-PUNKT,51.78,10.48,900.0
X381,SCHONACH,48.13,8.2,904.0
X397,UECKERMUENDE,53.73,14.07,1.0
X409,SWIS-PUNKT,49.9,12.08,900.0
X421,NEUGLOBSOW,53.15,13.03,62.0
X434,WITTENBERGE,53.0,11.77,22.0
X446,SWIS-PUNKT,50.63,11.6,500.0
X458,SWIS-PUNKT,51.23,11.92,100.0
X470,SWIS-PUNKT,52.58,11.08,100.0
X482,GNOIEN,53.97,12.7,19.0
Z928,SCHROEDELSTEIN,47.67,11.52,1485.0
F9707,SOUTHEND,51.57,0.7,15.0
L138,NAUMBURG-ALTENSTAEDT,51.27,9.2,304.0
M879,REMPTENDORF,50.53,11.67,495.0
Q278,GAILDORF-HAEGENAU,49.02,9.73,351.0
Q285,VELLBERG-KLEINALTDOR,49.12,9.9,396.0
01488,OSLO/FORNEBU,59.9,10.62,16.0
02418,KARLSTAD,59.37,13.47,46.0
02550,JONKOPING,57.77,14.08,226.0
02670,KALMAR,56.68,16.3,6.0
03044,ALTNAHARRA,58.28,-4.43,81.0
03171,LEUCHARS,56.38,-2.87,12.0
03354,NOTTINGHAM/MET,53.0,-1.25,117.0
03590,WATTISHAM,52.12,0.97,87.0
03797,MANSTON,51.35,1.35,44.0
03953,VALENTIA,51.93,-10.23,25.0
06070,TIRSTRUP,56.3,10.62,25.0
06270,LEEUWARDEN,53.22,5.77,1.0
06407,OOSTENDE,51.2,2.87,4.0
06590,LUXEMBURG,49.62,6.22,376.0
06623,SALEN-REUTENEN,47.65,9.02,718.0
06639,NAPF,47.0,7.93,1406.0
06664,RECKENHOLZ,47.43,8.52,444.0
06682,ELM,46.92,9.18,958.0
06710,COURTELARY,47.17,7.08,695.0
06745,ULRICHEN,46.5,8.32,1346.0
06780,WEISSFLUHJOCH,46.83,9.82,2691.0
06795,PIZ MARTEGNAS,46.58,9.53,2670.0
07037,ROUEN,49.38,1.18,157.0
07133,POINTE DU ROC,48.83,-1.62,37.0
07201,QUIMPER,47.97,-4.17,92.0
07315,LA ROCHELLE,46.15,-1.15,4.0
07497,BOURG-ST-M,45.62,6.77,865.0
07635,CARCASSONNE,43.22,2.32,126.0
07761,AJACCIO,41.92,8.8,6.0
08029,SAN SEBASTIAN/FUENT.,43.35,-1.8,5.0
08184,GERONA/COST.BRAVA,41.9,2.77,143.0
08383,HUELVA,37.28,-6.92,19.0
08567,VILA REAL,41.27,-7.72,561.0
10035,SCHLESWIG,54.53,9.55,47.0
10129,BREMERHAVEN,53.53,8.58,7.0
10162,SCHWERIN,53.63,11.38,59.0
10249,BOIZENBURG,53.38,10.68,45.0
10312,BELM,52.32,8.17,103.0
10365,GENTHIN,52.38,12.17,35.0
10427,K.ASTEN,51.18,8.48,839.0
10460,ARTERN,51.37,11.28,164.0
10502,NOERVENICH,50.83,6.67,118.0
10552,SCHMUECKE,50.65,10.77,937.0
10591,LICHTENHAIN,50.93,14.22,321.0
10655,WUERZBURG,49.77,9.97,268.0
10731,RHEINSTETTEN,48.97,8.32,118.0
10776,REGENSBURG,49.03,12.1,365.0
10837,LAUPHEIM,48.22,9.92,538.0
10908,FELDBERG/S.,47.88,8.0,1486.0
11012,KREMSMUENSTER,48.07,14.13,382.0
11055,SCHAERDING,48.47,13.43,314.0
11127,OBERGURGL,46.87,11.02,1941.0
11165,ZELTWEG,47.2,14.75,677.0
11232,FEISTRITZ,46.57,14.77,532.0
11312,GALTUER,46.97,10.18,1584.0
11450,PLZEN (AUT. STATION),49.75,13.35,331.0
11643,PEC POD SNEZKOU,50.68,15.73,816.0
11787,LYSA HORA/RIESENGEB.,49.55,18.45,1324.0
11934,POPRAD/T.,49.07,20.25,694.0
12200,SWINEMUENDE,53.92,14.23,5.0
12345,KOLO,52.2,18.67,115.0
12488,KOZIENICE,51.57,21.53,123.0
12585,SANDOMIERZ,50.7,21.72,217.0
12846,AGARD,47.18,18.62,105.0
13269,VALJEVO,44.32,19.92,176.0
13586,SKOPJE,41.97,21.65,238.0
14444,SPLIT/RESNIK,43.53,16.3,21.0
14648,MOSTAR,43.35,17.8,99.0
15260,SIBIU,45.8,24.15,443.0
16022,PAGANELLA,46.15,11.03,2125.0
16105,VENEDIG,45.5,12.33,2.0
16242,ROM,41.8,12.23,2.0
16405,PALERMO,38.18,13.1,21.0
16622,THESSALONIKI,40.52,22.97,8.0
16685,KEFALHNIA,38.12,20.5,19.0
16754,HERAKLION,35.33,25.18,37.0
17070,BOLU,40.73,31.6,743.0
17290,BODRUM,37.03,27.43,26.0
26554,VERKHNEDVINSK,55.82,27.93,132.0
33345,KIEW,50.4,30.45,179.0
40270,AMMAN,31.98,35.98,778.0
60155,CASABLANCA,33.57,-7.67,62.0
60571,BECHAR,31.5,-2.25,809.0
A345,GROSS WITTENSEE,54.4,9.77,15.0
A752,WEDDELBROOK,53.9,9.83,18.0
B320,GERSDORF,54.08,11.73,52.0
B629,GOLDENBOW,53.53,11.77,52.0
C720,HAMBURG-NEUWIEDENTH.,53.48,9.9,3.0
E099,MITTELNKIRCHEN-HOHEN,53.55,9.62,1.0
E254,WORPSWEDE-HUETTENBUS,53.28,8.98,7.0
E445,SCHWARME,52.92,9.05,12.0
E651,KIRCHDORF, KREIS DIE,52.6,8.85,34.0
E738,RINTELN-VOLKSEN,52.13,9.12,212.0
E818,BEVERN,51.85,9.5,110.0
E955,LAUTERBERG,BAD-BARTO,51.6,10.47,305.0
F191,PASSOW,53.13,14.12,12.0
F448,STAAKEN,52.53,13.12,31.0
F695,COSCHEN,52.02,14.73,40.0
H009,WESTERKAPPELN,52.28,7.87,92.0
H212,DAHLEM-SCHMIDTHEIM,50.42,6.57,573.0
H376,SALZKOTTEN,51.72,8.58,93.0
H512,NETTETAL-HUELST,51.3,6.2,45.0
H612,REICHSHOF-ECKENHAGEN,50.98,7.68,348.0
H744,KOELN-STAMMHEIM,50.98,6.98,43.0
H932,WEILERSWIST-LOMMERSU,50.72,6.78,146.0
K038,BAD NEUENAHR-AHRWEIL,50.53,7.08,111.0
K230,RODDER,50.4,6.87,512.0
K322,KIRCHWEILER,50.23,6.75,570.0
K446,WITTLICH,49.97,6.93,147.0
K568,BAD KREUZNACH,49.85,7.85,100.0
K744,KUSEL (KLAERANLAGE),49.53,7.43,215.0
K925,PIRMASENS,49.18,7.6,390.0
L125,WALDECK-ALRAFT,51.23,8.97,300.0
L292,ESCHWEGE-ELTMANNSHAU,51.18,9.98,250.0
L505,WALDBRUNN-LAHR,50.52,8.13,280.0
L652,GEDERN-SCHOENHAUSEN,50.4,9.22,407.0
L819,WIESBADEN-BIEBRICH,50.03,8.23,90.0
L947,MICHELSTADT,49.68,9.02,204.0
M357,ALPERSTEDT,51.1,11.05,158.0
M620,KLEINER INSELBERG,50.85,10.48,732.0
M834,SCHLEUSINGEN,50.52,10.77,399.0
N182,SCHWARZHOLZ,52.75,11.98,30.0
N440,SCHACKENSLEBEN,52.2,11.42,95.0
N632,MEHRINGEN/ASL,51.73,11.52,107.0
O039,SCHOENWOELKAU-BRINNI,51.52,12.43,101.0
O384,KUBSCHUETZ,KR.BAUTZ.,51.17,14.5,232.0
O625,FRANKENBERG-ALTENHAI,50.88,13.03,326.0
O888,RASCHAU,50.52,12.83,507.0
P038,SULZDORF AN DER LEDE,50.23,10.57,332.0
P086,HELMBRECHTS,50.23,11.7,650.0
P131,SCHONUNGEN-MAINBERG,50.07,10.3,304.0
P179,CREUSSEN-BUEHL,49.83,11.62,450.0
P232,KITZINGEN,49.73,10.18,188.0
P271,PEGNITZ (KLAERANLAGE,49.73,11.57,420.0
P310,WINDSHEIM, BAD,49.52,10.42,310.0
P354,AMBERG-UNTERAMMERSR.,49.47,11.85,383.0
P380,RODING-WETTERFELD,49.22,12.53,373.0
P433,BERCHING,49.12,11.43,403.0
P472,PRACKENBACH,49.12,12.82,588.0
P542,MARKT ERLBACH-MOSBA.,49.53,10.63,362.0
P585,OSTERHOFEN-THUNDORF,48.77,13.02,310.0
P629,ALTOMUENSTER-MAISBRU,48.42,11.32,510.0
P666,VILSBIBURG,48.45,12.33,461.0
P697,UNTERGRIESBACH-SCHAI,48.6,13.65,495.0
P769,FINSING (KRAFTWERK),48.22,11.8,498.0
P818,KRAFTISRIED,47.77,10.47,831.0
P862,FELDKIRCHEN-WESTERHA,47.93,11.9,517.0
P904,SIEGSDORF-HOELL,47.83,12.65,721.0
P931,BERNBEUREN-PRACHTSRI,47.73,10.73,936.0
P956,JACHENAU-TANNERN,47.63,11.52,720.0
P975,KIEFERSFELDEN,47.62,12.17,518.0
P995,RAMSAU-SCHWARZECK/SC,47.63,12.9,1088.0
Q062,FREUDENBERG/MAIN-BOX,49.77,9.42,193.0
Q242,OBERSULM-WILLSBACH,49.13,9.35,230.0
Q351,GROSSENLACH MANNENW.,49.02,9.6,523.0
Q414,FORBACH (LUBW),48.67,8.35,304.0
Q541,NAGOLD,48.57,8.72,380.0
Q663,HOHENSTEIN-BERNLOCH,48.37,9.33,740.0
Q733,ROTTWEIL,48.18,8.63,588.0
Q811,BUCHENBACH,47.97,8.0,445.0
Q902,MALSBURG-MARZELL,47.77,7.72,708.0
Q978,FRIEDRICHSHFN UNTER.,47.68,9.43,459.0
Z912,TEGELBERG,47.57,10.78,1710.0
Z937,KAMPENWAND,47.75,12.35,1520.0
06678,BISCHOFSZELL,47.5,9.23,470.0
10929,KONSTANZ,47.68,9.18,443.0
16239,ROMA-CIAMPINO,41.78,12.58,130.0
26657,DOKSICY,54.88,27.75,135.0
27402,TVER,56.88,35.87,130.0
33415,TERNOPOL,49.53,25.68,148.0
33829,TIRASPOL,46.87,29.6,128.0
16643,AKTIO AIRPORT,38.92,20.77,3.0
01475,SKIEN,59.18,9.57,41.0
02527,GOTEBORG/LANDVETTER,57.67,12.5,164.0
03154,DUMFRIES,55.05,-3.65,16.0
03496,HEMSBY,52.68,1.68,13.0
03903,ST. ANGELO,54.4,-7.65,47.0
06080,ESBJERG,55.52,8.55,29.0
07070,REIMS,49.3,4.03,91.0
08390,SEVILLA,37.37,-6.0,8.0
10124,LEUCHTTURM A. WESER,53.85,8.12,32.0
10277,NEUGLOBSOW,53.15,13.03,62.0
10401,BRUEGGEN,51.2,6.13,73.0
10492,COTTBUS/FLUGPLATZ,51.77,14.28,68.0
10546,KALTENNORDHEIM,50.63,10.15,487.0
10722,KARLSR./BADEN-BADEN,48.78,8.08,124.0
11015,FREISTADT,48.5,14.5,548.0
11176,KAPFENBERG,47.47,15.33,515.0
12825,PAPA,47.2,17.5,145.0
14655,GACKO,43.17,18.55,940.0
16146,PUNTA MARINA,44.45,12.3,2.0
16666,MYKONOS,37.43,25.35,123.0
26502,PALANGA,55.97,21.1,10.0
33994,AYVOVE,44.73,33.65,41.0
40253,BAQURA,32.63,35.62,-170.0
40296,GHOR EL SAFI,31.03,35.47,-350.0
F9505,HOHENECK UMSPWK.,48.92,9.2,275.0
F9517,SOONWALD WEST 2,49.98,7.78,294.0
F9529,VILLE OST 2,50.93,6.82,60.0
K1091,DOERPEN,52.98,7.37,6.0
K1484,GLUECKSTADT,53.8,9.43,2.0
K1586,WILLINGEN/UPLAND,51.3,8.6,580.0
K2269,BAD BERTRICH,50.07,7.02,160.0
K2596,DARMSTADT,49.88,8.68,162.0
K2671,LOHR,50.02,9.62,161.0
K2721,MURRHARDT,48.97,9.57,344.0
K2767,TITISEE-NEUSTADT,47.9,8.17,860.0
K2920,HERRENBERG,48.6,8.88,431.0
K3822,EUTIN,54.13,10.58,50.0
K4054,SCHWEINFURT,50.07,10.22,240.0
K4108,EICHSTAETT,48.9,11.17,397.0
K4185,MAINBURG,48.65,11.8,413.0
K4514,FREYUNG,48.8,13.55,645.0
N0121,MONSCHAU,50.53,6.25,542.0
N0224,AHLEN,51.78,7.87,70.0
N0352,GERSTETTEN-DETTINGEN,48.6,10.12,582.0
N0505,FUESSEN-WEISSENSEE,47.58,10.63,790.0
N0680,GERMERSHEIM,49.22,8.38,106.0
N1012,KALBACH,50.42,9.67,405.0
N1122,NEUSTADT/WN-ALTENST.,49.72,12.17,400.0
N1323,FRANKFURT/ODER,52.37,14.53,49.0
N1461,SANKT ENGLMAR,49.0,12.83,810.0
N2046,MURNAU,47.67,11.23,622.0
N2202,LALLING,48.83,13.1,353.0
N2274,SANKT OSWALD,48.88,13.42,754.0
N2412,WUSTERHUSEN,54.12,13.62,31.0
N2614,PFARRKIRCHEN,48.43,12.93,410.0
N3007,SCHWARZENBACH/SAALE,50.2,11.92,532.0
N3206,SULINGEN,52.68,8.82,48.0
N3420,FORCHHEIM/OFR.,49.72,11.05,257.0
N3778,BURGSINN,50.15,9.65,235.0
N4161,GOSLAR,51.92,10.43,266.0
N4377,ANNABERG_BUCHHOLZ,50.58,13.0,630.0
N4854,SCHOENINGEN,52.13,10.95,170.0
N5346,ILMENAU,50.68,10.9,498.0
N5939,ADORF,50.32,12.27,450.0
N6257,BORNA,51.15,12.47,135.0
N7040,PRUEM,50.22,6.42,465.0
N7332,SAARBURG,49.62,6.55,180.0
N7740,FRIESACK,52.77,12.58,29.0
N8261,HITZACKER,53.15,11.03,28.0
N8421,BAD BEVENSEN,53.08,10.57,32.0
N8634,WARSTEIN,51.45,8.35,330.0
N8864,ENNEPETAL-MILSPE,51.3,7.32,280.0
N9228,BAD SALZUNGEN,50.8,10.22,290.0
N9607,WESEL-FLUEREN,51.7,6.58,25.0
P0006,BILLERBECK,51.97,7.28,127.0
P0018,MELIBOCUS,49.73,8.65,517.0
P0030,OBERHAUSEN-STERKRADE,51.53,6.87,54.0
P0042,SCHWEDT/LUB,53.05,14.3,6.0
P0054,BORNUM AM HARZ,51.92,10.17,170.0
P0066,TUERNITZ,47.95,15.5,400.0
P0078,CORTINA D'AMPEZZO,46.55,12.13,1300.0
P0091,SIMPLONPASS,46.25,8.05,2000.0
P0103,OF-POST D3,48.7,12.5,462.0
P0115,LOIBLPASS,46.42,14.28,1500.0
P0128,PODELZIG,52.47,14.52,20.0
P0140,RAPSHAGEN, NT,53.22,12.23,70.0
P0152,PLOEN,54.17,10.38,22.0
P0165,ISEO,45.65,10.05,100.0
P0178,BIEBESHEIM,49.78,8.47,90.0
P0190,NASSAU/RHL.-PFALZ,50.32,7.78,90.0
P0202,GLINDE,53.53,10.22,30.0
P0214,TROISDORF,50.83,7.17,50.0
P0226,BERGISCH GLADBACH,50.98,7.12,162.0
P0241,SAINT TROPEZ,43.27,6.65,20.0
P0253,LOSSBURG,48.72,8.75,347.0
P0265,BUCH AM AMMERSEE,48.05,11.13,550.0
P0280,VIERHERRENBORN,49.6,6.65,449.0
P0293,POESSNECK,50.67,11.55,250.0
P0307,HOERNLE,47.63,11.07,1538.0
P0332,BISDORF,54.47,11.17,9.0
P0348,MALENTE,54.17,10.55,15.0
P0360,WILLMERSDORF,52.67,13.68,67.0
P0372,MORZINE,46.18,6.7,1000.0
P0385,DAMUELS,47.27,9.87,1428.0
P0397,BRANAES,60.68,12.93,152.0
P0410,BICKENDORF,50.03,6.5,389.0
P0425,SPAIN_NEW_04,40.5,-6.5,920.0
P0437,CALAIS,50.95,1.82,3.0
P0451,GOETA KANAL,58.6,15.9,74.0
P0463,TOERREBODA,58.8,14.4,126.0
P0475,NORRA SKANE,56.1,13.6,131.0
P0487,SDL.FLUSS LITANI,33.13,35.4,800.0
P0499,SEDRUN,46.68,8.77,1400.0
P0511,SCHEID_2,50.33,6.42,560.0
P0523,BRIE-CHAMPNIERS,45.72,0.22,122.0
P0535,IMATRA,61.17,28.75,67.0
P0547,ADRA,36.75,-3.02,8.0
P0559,OBER-BEERBACH,49.77,8.68,340.0
P0571,ATHINAI-ELEFTHERIOS,37.93,23.93,94.0
P0604,HAGEN-HOHENLIMBURG,51.35,7.57,131.0
P0616,SUEDLOHN,51.95,6.9,52.0
P0629,TEMMING,52.02,7.42,72.0
W3811,WESTL.LISSABON,38.02,-11.33,0.0
W5108,SUEDL.IRL.,50.87,-7.73,0.0
W5611,NWL.IRLAND,55.93,-10.88,0.0
W5906,NDL.HEBRIDEN,58.73,-5.58,0.0
E3328,SE-KRITIKO,33.0,27.52,0.0
E3623,KITHIRASEE,35.7,22.52,0.0
E3721,S-IONIANSEA,37.17,21.03,0.0
E3904,BALEAREN,39.43,3.67,0.0
E4028,MARMARA,40.48,28.48,0.0
E4236,SCHW.MEER7,42.0,36.0,0.0
E4514,SDL.PULA,44.52,14.0,0.0
E5311,LUEB. BUCHT,54.1,11.2,0.0
E5412,WESTL.OSTS.,54.48,12.38,0.0
E5513,NDL.RUEGEN,55.0,13.4,0.0
E5620,WESTL.KLAIPEDA,56.0,20.0,0.0
E5902,VIKING-S,58.75,1.52,0.0
E6118,BOTTENSEE-SW,61.0,17.6,0.0
B335,KAVELSDORF,54.0,12.22,40.0
E777,WATENSTEDT,52.15,10.37,103.0
F945,RUHLAND,51.47,13.87,110.0
G219,WIESENGIECH,49.97,10.98,280.0
G241,HELMSTADT,49.75,9.72,280.0
G261,KAUBENHEIM,49.53,10.47,300.0
G285,POESING,49.23,12.57,380.0
G313,UTTENKOFEN,48.82,12.85,323.0
G334,FRAUENRIEDHAUSEN,48.6,10.4,440.0
G357,FRIEDING,48.33,12.83,480.0
G384,NILLING,48.03,12.82,390.0
G408,EHRENHAIN,50.95,12.52,220.0
G423,STRAUSSFURT, KREIS S,51.17,10.97,186.0
H075,HABICHTSWALD,52.23,7.87,130.0
H423,ALTENESSEN,51.5,6.97,46.0
H775,ECKENHAGEN,50.97,7.72,445.0
J907,GOLDENE BREMM,49.22,6.97,224.0
